title,year,length,budget,rating,votes,Action,Comedy,Drama,Romance,Short,best_pic_nom,best_pic_win,best_actor_win,best_actress_win,best_dir_win,country
The Honest One,93,93.0,,8.1,4962,0,1,1,0,0,0,0,0,0,0,Turkey
Sandik,96,96.0,,8.1,1018,1,0,0,0,0,0,0,0,0,0,Turkey
Tatar Ramazan Surgunde,80,80.0,,8.1,267,0,0,1,0,0,0,0,0,0,0,Turkey
The Wild Pear Tree,188,188.0,,8.0,3421,1,0,1,0,0,0,0,0,0,0,Turkey
G.O.R.A.,127,127.0,,8.0,6289,0,1,0,0,0,0,0,0,0,0,Turkey
Time to Love,86,86.0,,8.0,5237,0,0,1,1,0,0,0,0,0,0,Turkey
Ivy,104,104.0,,8.0,5074,0,0,1,0,0,0,0,0,0,0,Turkey
The Breath,128,128.0,,8.0,9049,1,0,1,0,0,0,0,0,0,0,Turkey
Vizontele,110,110.0,,8.0,4883,0,1,1,0,0,0,0,0,0,0,Turkey
Arabesque,92,92.0,,8.0,4593,1,1,0,0,0,0,0,0,0,0,Turkey
On Board,102,102.0,,8.0,2073,1,0,1,0,0,0,0,0,0,0,Turkey
My Grandfather's People,126,126.0,,8.0,197,1,1,1,0,0,0,0,0,0,0,Turkey
The Wall,117,117.0,,8.0,3176,1,0,1,0,0,0,0,0,0,0,Turkey
Hope,100,100.0,,8.0,2306,0,0,1,0,0,0,0,0,0,0,Turkey
Cars of the Revolution,115,115.0,,8.0,8230,1,0,1,0,0,0,0,0,0,0,Turkey
Sakar Sakir,81,81.0,,8.0,186,1,1,0,0,0,0,0,0,0,0,Turkey
The Stupid Millionaire,84,84.0,,8.0,6415,0,1,0,0,0,0,0,0,0,0,Turkey
Aile Serefi,95,95.0,,8.0,3747,1,0,1,0,0,0,0,0,0,0,Turkey
Abbas in Flower,87,87.0,,8.0,3777,1,1,1,1,0,0,0,0,0,0,Turkey
Vay Babam Vay!,91,91.0,,8.0,8973,0,1,0,0,0,0,0,0,0,0,Turkey
Tatar Ramazan,95,95.0,,8.0,7745,1,0,1,1,0,0,0,0,0,0,Turkey
"Oh, Beautiful Istanbul",97,97.0,,8.0,8426,0,1,1,1,0,0,0,0,0,0,Turkey
Saka ile Karisik,100,100.0,,8.0,6312,1,1,1,1,0,0,0,0,0,0,Turkey
The Life of a Snowflake,111,111.0,,8.0,7060,1,0,1,1,0,0,0,0,0,0,Turkey
The Bandit,2000,100.0,,8.0,3889,0,0,1,0,0,0,0,0,0,0,Turkey
Cilgin Ortak,90,90.0,,8.0,9026,1,1,0,0,0,0,0,0,0,0,Turkey
Dalavereciler Krali,2000,100.0,,8.0,1233,0,1,0,0,0,0,0,0,0,0,Turkey
Dumbullu Tarzan,2000,100.0,,8.0,3198,1,1,0,0,0,0,0,0,0,0,Turkey
Hayat acilari,2000,100.0,,8.0,3571,0,0,1,1,0,0,0,0,0,0,Turkey
Sari Zeybek,90,90.0,,8.0,5539,1,0,1,0,0,0,0,0,0,0,Turkey
Head-On,121,121.0,,7.9,3365,0,0,1,1,0,0,0,0,0,0,Turkey
Dry Summer,90,90.0,,7.9,2068,1,0,1,0,0,0,0,0,0,0,Turkey
Sekerpare,90,90.0,,7.9,7613,1,1,0,1,0,0,0,0,0,0,Turkey
My Prostitute Love,89,89.0,,7.9,3244,0,0,1,1,0,0,0,0,0,0,Turkey
The Return,94,94.0,,7.9,7191,1,0,1,1,0,0,0,0,0,0,Turkey
Masal Zamani Melez Prenses,92,92.0,,7.9,1324,1,1,0,0,0,0,0,0,0,0,Turkey
Masha and the Bear on the Big Screen,65,65.0,,7.9,7912,1,0,0,0,0,0,0,0,0,0,Turkey
Skyfall,143,143.0,,7.8,1287,0,0,0,0,0,0,0,0,0,0,Turkey
Once Upon a Time in Anatolia,157,157.0,,7.8,106,1,0,1,0,0,0,0,0,0,0,Turkey
Destiny,103,103.0,,7.8,2208,1,0,1,0,0,0,0,0,0,0,Turkey
Al Sancak,2000,100.0,,7.8,5120,1,0,0,0,0,0,0,0,0,0,Turkey
For Love and Honour,140,140.0,,7.8,9729,0,0,1,0,0,0,0,0,0,0,Turkey
Let's Sin,110,110.0,,7.8,1035,0,0,1,0,0,0,0,0,0,0,Turkey
Aaahh Belinda,100,100.0,,7.8,7298,0,1,0,0,0,0,0,0,0,0,Turkey
Thou Gild'st the Even,107,107.0,,7.8,8851,1,0,1,1,0,0,0,0,0,0,Turkey
Lovelorn,142,142.0,,7.8,5737,1,0,1,0,0,0,0,0,0,0,Turkey
The Yellow Mercedes,90,90.0,,7.8,8737,1,1,1,0,0,0,0,0,0,0,Turkey
Boats Out of Watermelon Rinds,97,97.0,,7.8,1408,0,1,1,1,0,0,0,0,0,0,Turkey
The Blue Bead,76,76.0,,7.8,1516,0,1,1,1,0,0,0,0,0,0,Turkey
Piano Piano Kid,81,81.0,,7.8,5145,1,1,1,0,0,0,0,0,0,0,Turkey
Serseri,80,80.0,,7.8,2005,0,1,1,1,0,0,0,0,0,0,Turkey
Genclik gunahi,2000,100.0,,7.8,8621,1,0,1,0,0,0,0,0,0,0,Turkey
The Butterfly's Dream,138,138.0,,7.7,7400,0,0,1,1,0,0,0,0,0,0,Turkey
The Edge of Heaven,122,122.0,,7.7,7882,0,0,1,0,0,0,0,0,0,0,Turkey
Aile Arasinda,124,124.0,,7.7,6202,1,1,0,0,0,0,0,0,0,0,Turkey
Autumn,99,99.0,,7.7,3497,1,0,1,0,0,0,0,0,0,0,Turkey
Somersault in a Coffin,75,75.0,,7.7,3778,1,0,1,0,0,0,0,0,0,0,Turkey
Tokatci,83,83.0,,7.7,9845,0,1,0,0,0,0,0,0,0,0,Turkey
Uc Kagitci,88,88.0,,7.7,6130,0,1,0,0,0,0,0,0,0,0,Turkey
The Unforgettable Director of Love Movies,106,106.0,,7.7,3102,0,1,1,0,0,0,0,0,0,0,Turkey
Yedi Bela Husnu,84,84.0,,7.7,6722,0,1,0,0,0,0,0,0,0,0,Turkey
The Shadow Play,103,103.0,,7.7,2665,0,0,1,0,0,0,0,0,0,0,Turkey
Revenge of the Snakes,104,104.0,,7.7,2683,0,0,1,0,0,0,0,0,0,0,Turkey
Yuz Numarali Adam,79,79.0,,7.7,5951,1,1,0,0,0,0,0,0,0,0,Turkey
Flight 811,87,87.0,,7.7,7597,0,0,1,0,0,0,0,0,0,0,Turkey
The Bride,92,92.0,,7.7,1914,0,0,1,0,0,0,0,0,0,0,Turkey
9,91,91.0,,7.7,4018,0,0,1,0,0,0,0,0,0,0,Turkey
Bullshit,85,85.0,,7.7,6611,0,0,1,0,0,0,0,0,0,0,Turkey
Beyond the Nights,112,112.0,,7.7,3313,0,0,1,0,0,0,0,0,0,0,Turkey
Selamsiz's Band,107,107.0,,7.7,3987,1,1,1,0,0,0,0,0,0,0,Turkey
On Fertile Lands,115,115.0,,7.7,7857,0,0,1,0,0,0,0,0,0,0,Turkey
Ah Mujgân Ah,74,74.0,,7.7,1322,1,0,1,1,0,0,0,0,0,0,Turkey
Kucuk Baliklar Uzerine Bir Masal,133,133.0,,7.7,5846,1,0,1,1,0,0,0,0,0,0,Turkey
Yalniz Hayaller Kaldi,85,85.0,,7.7,3207,0,0,1,0,0,0,0,0,0,0,Turkey
The Bad Seed,105,105.0,,7.7,2613,0,0,1,0,0,0,0,0,0,0,Turkey
Istanbul kan aglarken,2000,100.0,,7.7,4952,1,0,1,0,0,0,0,0,0,0,Turkey
Ates bacayi sardi,2000,100.0,,7.7,5076,0,0,0,1,0,0,0,0,0,0,Turkey
Mustang,97,97.0,,7.6,5083,0,0,1,0,0,0,0,0,0,0,Turkey
Mortal World,107,107.0,,7.6,4238,0,1,0,0,0,0,0,0,0,0,Turkey
The Miracle,136,136.0,,7.6,1420,0,0,1,0,0,0,0,0,0,0,Turkey
The Mountain,90,90.0,,7.6,2466,0,0,1,0,0,0,0,0,0,0,Turkey
Cholera Street,120,120.0,,7.6,4413,1,0,1,1,0,0,0,0,0,0,Turkey
Muslum,136,136.0,,7.6,2635,1,0,1,1,0,0,0,0,0,0,Turkey
Something Useful,104,104.0,,7.6,6389,1,0,1,0,0,0,0,0,0,0,Turkey
Toss-Up,102,102.0,,7.6,2475,1,0,1,0,0,0,0,0,0,0,Turkey
Fate,119,119.0,,7.6,2713,1,0,1,0,0,0,0,0,0,0,Turkey
Donadona,80,80.0,,7.6,4485,0,0,1,0,0,0,0,0,0,0,Turkey
Ah Nerede,90,90.0,,7.6,9954,0,1,0,1,0,0,0,0,0,0,Turkey
Motherland Hotel,101,101.0,,7.6,324,0,0,1,0,0,0,0,0,0,0,Turkey
Osman Sekiz,112,112.0,,7.6,7496,1,1,0,1,0,0,0,0,0,0,Turkey
Cold of Kalandar,130,130.0,,7.6,2900,0,0,1,0,0,0,0,0,0,0,Turkey
Banker Bilo,85,85.0,,7.6,1380,0,1,1,0,0,0,0,0,0,0,Turkey
Yilanlarin Ocu,98,98.0,,7.6,621,1,0,1,0,0,0,0,0,0,0,Turkey
"Big Man, Little Love",120,120.0,,7.6,1718,1,0,1,0,0,0,0,0,0,0,Turkey
Mommo,94,94.0,,7.6,7906,1,0,1,0,0,0,0,0,0,0,Turkey
Milyarder,96,96.0,,7.6,1701,0,1,1,0,0,0,0,0,0,0,Turkey
Malazgirt 1071 Anadolu'nun Anahtari,2000,100.0,,7.6,2406,1,0,0,0,0,0,0,0,0,0,Turkey
Sahte Kabadayi,77,77.0,,7.6,7922,1,1,0,0,0,0,0,0,0,0,Turkey
Kuyu,84,84.0,,7.6,9507,1,0,1,0,0,0,0,0,0,0,Turkey
My Aunt,105,105.0,,7.6,1042,0,0,1,0,0,0,0,0,0,0,Turkey
Atla Gel Saban,83,83.0,,7.6,4031,1,1,1,0,0,0,0,0,0,0,Turkey
Reis Bey,80,80.0,,7.6,9445,1,0,1,0,0,0,0,0,0,0,Turkey
Bekciler Krali,82,82.0,,7.6,3849,1,1,0,0,0,0,0,0,0,0,Turkey
Karanlikta Uyananlar,114,114.0,,7.6,8552,1,0,1,0,0,0,0,0,0,0,Turkey
Garip Bir Koleksiyoncu,97,97.0,,7.6,8681,1,0,1,0,0,0,0,0,0,0,Turkey
Yildirim Beyazit ve Timurlenk,2000,100.0,,7.6,4840,1,0,1,0,0,0,0,0,0,0,Turkey
Olume ceyrek var,2000,100.0,,7.6,507,0,0,0,0,0,0,0,0,0,0,Turkey
Affedilmeyenler,75,75.0,,7.6,2143,0,0,1,0,0,0,0,0,0,0,Turkey
Alli turnam,73,73.0,,7.6,5372,1,0,0,0,0,0,0,0,0,0,Turkey
Erenlerin dugunu,2000,100.0,,7.6,8858,0,0,1,0,0,0,0,0,0,0,Turkey
Behzat C.: Seni Kalbime Gomdum,110,110.0,,7.5,5857,0,0,0,0,0,0,0,0,0,0,Turkey
Losers' Club,105,105.0,,7.5,2079,0,1,1,1,0,0,0,0,0,0,Turkey
Distant,110,110.0,,7.5,6264,1,0,1,0,0,0,0,0,0,0,Turkey
A Tale of Three Sisters,108,108.0,,7.5,3938,1,0,1,0,0,0,0,0,0,0,Turkey
A Touch of Spice,108,108.0,,7.5,7240,0,0,1,0,0,0,0,0,0,0,Turkey
Whisper If I Forget,118,118.0,,7.5,2415,0,0,1,1,0,0,0,0,0,0,Turkey
Killing the Shadows,135,135.0,,7.5,8392,0,1,1,0,0,0,0,0,0,0,Turkey
A Long Story,125,125.0,,7.5,4856,0,0,1,0,0,0,0,0,0,0,Turkey
My World,100,100.0,,7.5,6896,1,0,1,0,0,0,0,0,0,0,Turkey
Ata Demirer Gazinosu,131,131.0,,7.5,132,0,1,0,0,0,0,0,0,0,0,Turkey
Vavien,100,100.0,,7.5,4431,1,1,1,0,0,0,0,0,0,0,Turkey
A Run for Money,100,100.0,,7.5,6990,0,0,1,0,0,0,0,0,0,0,Turkey
Journey of Hope,105,105.0,,7.5,8623,1,0,1,0,0,0,0,0,0,0,Turkey
Everything About Mustafa,119,119.0,,7.5,3616,1,0,1,0,0,0,0,0,0,0,Turkey
Orman,2000,100.0,,7.5,4681,1,0,0,0,0,0,0,0,0,0,Turkey
Two Hearts as One,126,126.0,,7.5,4315,1,0,1,0,0,0,0,0,0,0,Turkey
Bliss,105,105.0,,7.5,257,1,0,1,0,0,0,0,0,0,0,Turkey
Sultan,88,88.0,,7.5,5045,1,1,0,1,0,0,0,0,0,0,Turkey
Angels of Darkness,83,83.0,,7.5,3728,1,0,1,0,0,0,0,0,0,0,Turkey
Deli Deli Olma,100,100.0,,7.5,3882,0,1,1,0,0,0,0,0,0,0,Turkey
The Naked Citizen,74,74.0,,7.5,3921,1,1,1,0,0,0,0,0,0,0,Turkey
What's a Human Anyway?,128,128.0,,7.5,2788,0,1,0,0,0,0,0,0,0,0,Turkey
Agaclar Ayakta Olur,88,88.0,,7.5,8984,0,0,1,1,0,0,0,0,0,0,Turkey
Inek Saban,71,71.0,,7.5,9343,0,1,0,1,0,0,0,0,0,0,Turkey
Ne Olacak Simdi,83,83.0,,7.5,5144,0,1,0,1,0,0,0,0,0,0,Turkey
Sark Bulbulu,89,89.0,,7.5,7946,0,1,1,0,0,0,0,0,0,0,Turkey
Pota,2000,100.0,,7.5,5485,0,0,1,0,0,0,0,0,0,0,Turkey
Omer the Tourist,90,90.0,,7.5,2198,0,1,1,0,0,0,0,0,0,0,Turkey
Maden,90,90.0,,7.5,2256,1,0,1,0,0,0,0,0,0,0,Turkey
Yusuf ile Kenan,76,76.0,,7.5,5554,0,0,1,0,0,0,0,0,0,0,Turkey
The Windmill,99,99.0,,7.5,8425,0,1,1,0,0,0,0,0,0,0,Turkey
The Rich One's Kitchen,76,76.0,,7.5,3850,0,1,1,0,0,0,0,0,0,0,Turkey
Buzlar Cozulmeden,91,91.0,,7.5,2227,0,1,1,0,0,0,0,0,0,0,Turkey
Beklenen Sarki,87,87.0,,7.5,2485,0,0,1,1,0,0,0,0,0,0,Turkey
Brother's Keeper,85,85.0,,7.4,5700,0,0,1,0,0,0,0,0,0,0,Turkey
Magic Carpet Ride,106,106.0,,7.4,7131,1,1,1,0,0,0,0,0,0,0,Turkey
Butterflies,117,117.0,,7.4,7556,0,1,1,0,0,0,0,0,0,0,Turkey
Yahsi Bati - The Ottoman Cowboys,112,112.0,,7.4,7862,0,1,0,0,0,0,0,0,0,0,Turkey
Hunting Season,140,140.0,,7.4,4297,0,0,1,0,0,0,0,0,0,0,Turkey
Behzat C. Ankara Yaniyor,97,97.0,,7.4,4526,0,0,1,0,0,0,0,0,0,0,Turkey
The Magician,122,122.0,,7.4,2378,0,1,1,0,0,0,0,0,0,0,Turkey
Toprak,106,106.0,,7.4,1574,1,0,1,0,0,0,0,0,0,0,Turkey
Where's Firuze?,128,128.0,,7.4,6089,0,1,1,0,0,0,0,0,0,0,Turkey
Limonata,110,110.0,,7.4,7588,0,1,1,0,0,0,0,0,0,0,Turkey
Takva: A Man's Fear of God,96,96.0,,7.4,9340,1,0,1,0,0,0,0,0,0,0,Turkey
Majority,111,111.0,,7.4,515,0,0,1,0,0,0,0,0,0,0,Turkey
Telling Tales,103,103.0,,7.4,5607,1,1,0,1,0,0,0,0,0,0,Turkey
61 Days,115,115.0,,7.4,2266,1,1,1,0,0,0,0,0,0,0,Turkey
Clouds of May,130,130.0,,7.4,5882,1,1,1,0,0,0,0,0,0,0,Turkey
Blackberry Season,96,96.0,,7.4,2478,0,0,1,0,0,0,0,0,0,0,Turkey
The Storm,156,156.0,,7.4,8953,0,0,1,0,0,0,0,0,0,0,Turkey
Salako,87,87.0,,7.4,7393,1,1,0,1,0,0,0,0,0,0,Turkey
Yasamak Guzel Sey,101,101.0,,7.4,388,1,1,1,0,0,0,0,0,0,0,Turkey
Donersen Islik Cal,84,84.0,,7.4,2700,0,0,1,0,0,0,0,0,0,0,Turkey
The Governor,78,78.0,,7.4,1825,0,0,1,0,0,0,0,0,0,0,Turkey
The Bus,84,84.0,,7.4,6153,1,1,1,0,0,0,0,0,0,0,Turkey
Before Your Eyes,102,102.0,,7.4,8866,1,0,1,0,0,0,0,0,0,0,Turkey
Birds of Exile,102,102.0,,7.4,816,0,0,1,0,0,0,0,0,0,0,Turkey
Milyonluk Kus,100,100.0,,7.4,3512,1,1,0,0,0,0,0,0,0,0,Turkey
Defne'nin Bir Mevsimi,91,91.0,,7.4,5423,1,0,1,0,0,0,0,0,0,0,Turkey
Ask Yolunda,99,99.0,,7.4,2493,1,1,0,1,0,0,0,0,0,0,Turkey
Asiye Nasil Kurtulur,81,81.0,,7.4,4180,1,1,1,0,0,0,0,0,0,0,Turkey
Women's Ward,146,146.0,,7.4,1112,1,0,1,0,0,0,0,0,0,0,Turkey
Madame,102,102.0,,7.4,6348,0,0,1,0,0,0,0,0,0,0,Turkey
Egreti Gelin Ladik,2000,100.0,,7.4,2460,0,0,1,0,0,0,0,0,0,0,Turkey
Yaban,85,85.0,,7.4,2046,0,0,1,0,0,0,0,0,0,0,Turkey
Sakli Yuzler: Bosna,95,95.0,,7.4,3612,0,0,1,0,0,0,0,0,0,0,Turkey
A Nation Is Awaking,101,101.0,,7.4,8218,1,0,1,0,0,0,0,0,0,0,Turkey
Aclik,79,79.0,,7.4,5699,0,0,1,0,0,0,0,0,0,0,Turkey
Bozkirlar sahini Targan,2000,100.0,,7.4,1451,1,0,0,0,0,0,0,0,0,0,Turkey
Kordugum,2000,100.0,,7.4,3175,0,0,1,1,0,0,0,0,0,0,Turkey
Menekse Gozler,93,93.0,,7.4,4004,1,0,1,1,0,0,0,0,0,0,Turkey
Illegal Hayatlar,90,90.0,,7.3,7960,1,1,0,0,0,0,0,0,0,0,Turkey
RSVP (Please Respond),70,70.0,,7.3,627,0,0,1,0,0,0,0,0,0,0,Turkey
Kesisme: Iyi ki Varsin Eren,98,98.0,,7.3,5747,1,0,1,0,0,0,0,0,0,0,Turkey
A.R.O.G,127,127.0,,7.3,5260,1,1,0,0,0,0,0,0,0,0,Turkey
Sivas,97,97.0,,7.3,9573,0,0,1,0,0,0,0,0,0,0,Turkey
Three Monkeys,109,109.0,,7.3,5585,0,0,1,0,0,0,0,0,0,0,Turkey
My Mother's Wound,120,120.0,,7.3,3379,1,0,1,0,0,0,0,0,0,0,Turkey
Fractured,82,82.0,,7.3,7510,0,0,1,0,0,0,0,0,0,0,Turkey
Coming Soon,134,134.0,,7.3,6832,1,1,1,1,0,0,0,0,0,0,Turkey
Only You,105,105.0,,7.3,4116,0,0,1,1,0,0,0,0,0,0,Turkey
Istanbul Tales,99,99.0,,7.3,4036,1,0,1,0,0,0,0,0,0,0,Turkey
Kitab-i Cin,90,90.0,,7.3,1144,0,0,1,0,0,0,0,0,0,0,Turkey
My Only Sunshine,121,121.0,,7.3,3539,0,0,1,0,0,0,0,0,0,0,Turkey
Remember Us,120,120.0,,7.3,412,0,0,1,0,0,0,0,0,0,0,Turkey
The Third Page,92,92.0,,7.3,8607,1,0,1,0,0,0,0,0,0,0,Turkey
The Chaos Class Is Fretting Over,88,88.0,,7.3,1990,0,1,1,1,0,0,0,0,0,0,Turkey
Times and Winds,111,111.0,,7.3,4321,0,0,1,0,0,0,0,0,0,0,Turkey
Love in Another Language,98,98.0,,7.3,7078,1,0,1,0,0,0,0,0,0,0,Turkey
Offside,120,120.0,,7.3,8787,0,0,1,0,0,0,0,0,0,0,Turkey
Dila Hanim,86,86.0,,7.3,9272,1,0,1,0,0,0,0,0,0,0,Turkey
Adi Vasfiye,90,90.0,,7.3,4939,0,0,1,0,0,0,0,0,0,0,Turkey
"Dad, Make Me Marry",81,81.0,,7.3,4895,0,1,0,0,0,0,0,0,0,0,Turkey
Kirik Bir Ask Hikayesi,95,95.0,,7.3,2128,0,0,1,0,0,0,0,0,0,0,Turkey
Soygun Oyunu: Buyuk Vurgun,120,120.0,,7.3,3007,1,1,0,0,0,0,0,0,0,0,Turkey
Suclular Aramizda,101,101.0,,7.3,3243,0,0,1,0,0,0,0,0,0,0,Turkey
Dutturu Dunya,91,91.0,,7.3,9019,1,0,1,0,0,0,0,0,0,0,Turkey
Night Journey,100,100.0,,7.3,5490,0,0,1,0,0,0,0,0,0,0,Turkey
Deli Deli Kupeli,87,87.0,,7.3,7674,0,1,1,0,0,0,0,0,0,0,Turkey
Yoksul,77,77.0,,7.3,9759,1,1,1,0,0,0,0,0,0,0,Turkey
A Season in Hakkari,110,110.0,,7.3,9406,1,0,1,0,0,0,0,0,0,0,Turkey
Erkek severse,104,104.0,,7.3,1777,0,0,0,1,0,0,0,0,0,0,Turkey
Sir Cocuklari,110,110.0,,7.3,2143,1,0,1,0,0,0,0,0,0,0,Turkey
Bol Sans,98,98.0,,7.3,7781,1,0,1,1,0,0,0,0,0,0,Turkey
Deneme Cekimi,2000,100.0,,7.3,3214,0,0,1,0,0,0,0,0,0,0,Turkey
Hosca Kal Guzin,87,87.0,,7.3,4266,1,0,1,0,0,0,0,0,0,0,Turkey
The White Roses,71,71.0,,7.3,4953,1,0,1,1,0,0,0,0,0,0,Turkey
The Bad Spirits of the Euphrates,68,68.0,,7.3,8195,0,0,1,0,0,0,0,0,0,0,Turkey
Sana Lâyik Degilim,91,91.0,,7.3,8398,0,0,1,1,0,0,0,0,0,0,Turkey
Asktan da ustun,101,101.0,,7.3,6699,1,0,1,1,0,0,0,0,0,0,Turkey
Emlakcilar Krali Lanetli Kosk,2000,100.0,,7.3,2441,1,1,0,0,0,0,0,0,0,0,Turkey
Arkadasimin aski,88,88.0,,7.3,6419,1,0,1,1,0,0,0,0,0,0,Turkey
Askim gunahimdir,84,84.0,,7.3,9422,0,0,1,1,0,0,0,0,0,0,Turkey
Cici,151,151.0,,7.2,1209,1,0,1,0,0,0,0,0,0,0,Turkey
Pandora's Box,112,112.0,,7.2,1350,0,0,1,0,0,0,0,0,0,0,Turkey
Love Likes Coincidences,118,118.0,,7.2,6572,0,0,1,1,0,0,0,0,0,0,Turkey
Frenzy,119,119.0,,7.2,7508,1,0,1,0,0,0,0,0,0,0,Turkey
Sevmedim Deme,130,130.0,,7.2,3173,1,0,1,0,0,0,0,0,0,0,Turkey
Boluk,95,95.0,,7.2,5470,1,0,1,0,0,0,0,0,0,0,Turkey
Beyond the Hill,94,94.0,,7.2,5645,1,0,1,0,0,0,0,0,0,0,Turkey
The Miracle 2: Love,129,129.0,,7.2,8372,1,0,1,0,0,0,0,0,0,0,Turkey
Tatli Dillim,94,94.0,,7.2,1015,0,1,0,1,0,0,0,0,0,0,Turkey
Bandirma Fuze Kulubu,111,111.0,,7.2,361,1,0,1,0,0,0,0,0,0,0,Turkey
Ortadirek Saban,82,82.0,,7.2,5614,1,1,0,0,0,0,0,0,0,0,Turkey
The International,105,105.0,,7.2,3419,0,1,1,0,0,0,0,0,0,0,Turkey
Veda - Ataturk,114,114.0,,7.2,8250,0,0,1,0,0,0,0,0,0,0,Turkey
Jîn,122,122.0,,7.2,3140,0,0,1,0,0,0,0,0,0,0,Turkey
120,114,114.0,,7.2,5003,0,0,1,0,0,0,0,0,0,0,Turkey
The Long Way Home,112,112.0,,7.2,2762,0,0,1,0,0,0,0,0,0,0,Turkey
Babam,130,130.0,,7.2,7058,1,0,1,0,0,0,0,0,0,0,Turkey
Turist Omer Uzay Yolu'nda,72,72.0,,7.2,6341,0,1,0,0,0,0,0,0,0,0,Turkey
Crimean,114,114.0,,7.2,5364,0,0,1,1,0,0,0,0,0,0,Turkey
10 to 11,110,110.0,,7.2,7037,0,0,1,0,0,0,0,0,0,0,Turkey
Beans,105,105.0,,7.2,2072,1,1,0,0,0,0,0,0,0,0,Turkey
Oh Olsun,86,86.0,,7.2,2274,0,1,0,1,0,0,0,0,0,0,Turkey
"My Dreams, My Love and You",100,100.0,,7.2,1427,1,0,1,1,0,0,0,0,0,0,Turkey
"The Night, Angel and Our Children",101,101.0,,7.2,4990,1,0,1,0,0,0,0,0,0,0,Turkey
Insaat,113,113.0,,7.2,6822,1,1,1,0,0,0,0,0,0,0,Turkey
Akrebin Yolculugu,118,118.0,,7.2,7414,1,0,1,1,0,0,0,0,0,0,Turkey
Ogretmen,89,89.0,,7.2,9131,1,1,1,0,0,0,0,0,0,0,Turkey
Efsane Takim: Bilim Kahramanlari,2000,100.0,,7.2,7348,0,0,0,0,0,0,0,0,0,0,Turkey
Halam Geldi,100,100.0,,7.2,6826,1,0,1,0,0,0,0,0,0,0,Turkey
Dokunmayin Sabanima,79,79.0,,7.2,647,1,1,0,1,0,0,0,0,0,0,Turkey
Devlerin Aski,80,80.0,,7.2,5829,0,0,1,1,0,0,0,0,0,0,Turkey
Merakli Kofteci,75,75.0,,7.2,5652,0,1,1,0,0,0,0,0,0,0,Turkey
Purple Horizons,112,112.0,,7.2,3976,1,0,1,0,0,0,0,0,0,0,Turkey
Dolap Beygiri,90,90.0,,7.2,5981,0,1,1,0,0,0,0,0,0,0,Turkey
Baba,96,96.0,,7.2,9617,1,0,1,0,0,0,0,0,0,0,Turkey
Derman,88,88.0,,7.2,3891,0,0,1,0,0,0,0,0,0,0,Turkey
The Dark-Veiled Bride,77,77.0,,7.2,2971,1,0,1,0,0,0,0,0,0,0,Turkey
Les Misérables,86,86.0,,7.2,7642,1,0,1,0,0,0,0,0,0,0,Turkey
Lekeli melek,94,94.0,,7.2,674,1,0,1,1,0,0,0,0,0,0,Turkey
The White Pigeon,98,98.0,,7.2,1201,0,0,1,1,0,0,0,0,0,0,Turkey
Imdat ile Zarife,91,91.0,,7.2,8321,0,1,1,0,0,0,0,0,0,0,Turkey
Arkadasim,100,100.0,,7.2,1475,0,0,1,1,0,0,0,0,0,0,Turkey
Katircilar,86,86.0,,7.2,5334,0,0,1,0,0,0,0,0,0,0,Turkey
Hirsiz kiz,89,89.0,,7.2,4048,1,0,0,1,0,0,0,0,0,0,Turkey
Istanbul sokaklarinda,84,84.0,,7.2,6974,0,0,1,0,0,0,0,0,0,0,Turkey
Affet sevgilim,74,74.0,,7.2,3904,0,0,1,1,0,0,0,0,0,0,Turkey
Benim De Kalbim Var,83,83.0,,7.2,4564,1,0,1,1,0,0,0,0,0,0,Turkey
Ayrilik saati,2000,100.0,,7.2,5945,1,0,1,1,0,0,0,0,0,0,Turkey
Dudaktan kalbe,2000,100.0,,7.2,3831,0,0,1,1,0,0,0,0,0,0,Turkey
Oglum oglum,2000,100.0,,7.2,7625,1,0,0,1,0,0,0,0,0,0,Turkey
Korkunc suphe,2000,100.0,,7.2,4497,0,0,1,0,0,0,0,0,0,0,Turkey
The Last Letter,87,87.0,,7.2,7987,0,0,1,1,0,0,0,0,0,0,Turkey
Bad Cat,86,86.0,,7.1,5890,0,1,0,0,0,0,0,0,0,0,Turkey
Climates,98,98.0,,7.1,3850,1,0,1,1,0,0,0,0,0,0,Turkey
Zenne Dancer,104,104.0,,7.1,3234,1,0,1,1,0,0,0,0,0,0,Turkey
Noah Land,109,109.0,,7.1,1399,1,0,1,0,0,0,0,0,0,0,Turkey
Inside,107,107.0,,7.1,4706,1,0,1,0,0,0,0,0,0,0,Turkey
Propaganda,120,120.0,,7.1,986,1,1,1,1,0,0,0,0,0,0,Turkey
Bal,103,103.0,,7.1,9850,0,0,1,0,0,0,0,0,0,0,Turkey
Usta,118,118.0,,7.1,2146,0,0,1,0,0,0,0,0,0,0,Turkey
Sour Apples,114,114.0,,7.1,4990,1,1,1,1,0,0,0,0,0,0,Turkey
Kosmos,122,122.0,,7.1,7102,0,0,1,0,0,0,0,0,0,0,Turkey
A Small September Affair,106,106.0,,7.1,6701,0,0,1,1,0,0,0,0,0,0,Turkey
Gallipoli: End of the Road,101,101.0,,7.1,6067,1,0,1,0,0,0,0,0,0,0,Turkey
Watchtower,96,96.0,,7.1,5627,1,0,1,0,0,0,0,0,0,0,Turkey
Selam: Bahara Yolculuk,126,126.0,,7.1,7994,1,0,1,0,0,0,0,0,0,0,Turkey
